id,data,produto,categoria,quantidade,pagamento,preco_unitario
1072,2023-08-04,Luva de Proteção,Segurança e EPI,56.0,Pix,19.9
1073,2023-03-22,Interruptor,Elétrica,124.0,Crédito,12.9
1074,2023-12-25,Luva de Proteção,Segurança e EPI,444.0,Débito,19.9
1075,2023-03-29,Trena,Ferramentas,453.0,Crédito,32.0
1076,2023-12-23,Botina,Segurança e EPI,302.0,Boleto,149.0
1077,2023-04-08,Luva de Proteção,Segurança e EPI,93.0,Débito,19.9
1078,2023-07-02,Rolo de Pintura,Tintas e Acabamento,323.0,Carteira Digital,24.9
1079,2023-12-08,Regador,Jardinagem,325.0,Dinheiro,39.9
1080,2023-01-09,Argamassa,Construção e Estrutura,482.0,Boleto,24.9
1081,2023-07-05,Lâmpada LED,Elétrica,314.0,Transferência Bancária,14.9
1082,2023-02-28,Colete Reflexivo,Segurança e EPI,66.0,Carteira Digital,39.9
1083,2023-08-01,Tinta Acrílica,Tintas e Acabamento,218.0,Débito,249.0
1084,2023-03-24,Telha Cerâmica,Construção e Estrutura,330.0,Boleto,7.9
1085,2023-12-09,Selador,Tintas e Acabamento,122.0,Crédito,99.9
1086,2023-06-17,Tomada,Elétrica,15.0,Pix,9.9
1087,2023-09-19,Tesoura de Poda,Jardinagem,397.0,Dinheiro,59.9
1088,2023-09-18,Selador,Tintas e Acabamento,135.0,Débito,99.9
1089,2023-03-23,Telha Cerâmica,Construção e Estrutura,99.0,Crédito,7.9
1090,2023-01-25,Interruptor,Elétrica,219.0,Transferência Bancária,12.9
1091,2023-03-12,Protetor Auricular,Segurança e EPI,438.0,Pix,9.9
1092,2023-04-13,Verniz,Tintas e Acabamento,209.0,Transferência Bancária,139.9
1093,2023-10-05,Trena,Ferramentas,219.0,Carteira Digital,32.0
1094,2023-07-03,Capacete,Segurança e EPI,356.0,Crédito,49.9
1095,2023-09-17,Serrote,Ferramentas,34.0,Pix,64.9
1096,2023-08-24,Tomada,Elétrica,410.0,Crédito,9.9
1097,2023-07-09,Caixa de água,Hidráulica,236.0,Transferência Bancária,799.0
1098,2023-10-03,Tijolo,Construção e Estrutura,251.0,Carteira Digital,2.0
1099,2023-05-13,Verniz,Tintas e Acabamento,281.0,Pix,139.9
1100,2023-12-28,Botina,Segurança e EPI,427.0,Pix,149.0
1101,2023-08-05,Argamassa,Construção e Estrutura,483.0,,24.9
1102,2023-11-21,Chave de Fenda,Ferramentas,107.0,Débito,24.5
1103,2023-12-06,,Jardinagem,420.0,Dinheiro,59.9
1104,2023-09-13,Tinta Acrílica,,239.0,,249.0
1105,2023-06-02,Válvula de Descarga,Hidráulica,442.0,Boleto,119.0
1106,2023-06-26,Furadeira,Ferramentas,495.0,Boleto,499.9
1107,2023-10-31,Botina,Segurança e EPI,68.0,Boleto,149.0
1108,2023-04-10,,Jardinagem,162.0,Crédito,
1109,2023-07-03,Disjuntor,Elétrica,283.0,Transferência Bancária,45.0
1110,2023-10-31,Luva de Proteção,Segurança e EPI,423.0,Débito,19.9
1111,2023-07-15,Óculos de Proteção,Segurança e EPI,272.0,Boleto,24.9
1112,2023-04-26,Fio Elétrico,Elétrica,497.0,Transferência Bancária,3.5
1113,2023-02-06,Pincel,Tintas e Acabamento,154.0,Crédito,12.9
1114,2023-10-29,Fio Elétrico,Elétrica,343.0,Crédito,3.5
1115,2023-01-02,Lixa,Tintas e Acabamento,111.0,Pix,4.9
1116,2023-04-13,Luva de Proteção,Segurança e EPI,231.0,Débito,19.9
1117,2023-01-14,Pincel,Tintas e Acabamento,237.0,Pix,12.9
1118,2023-05-21,Pá,Jardinagem,363.0,Débito,74.9
1119,2023-01-21,Serrote,Ferramentas,442.0,Carteira Digital,64.9
1120,2023-08-21,Bomba de água,Hidráulica,165.0,Dinheiro,899.0
1121,2023-10-08,Parafusadeira,Ferramentas,485.0,Dinheiro,429.0
1122,2023-06-24,Carrinho de Mão,Jardinagem,215.0,Transferência Bancária,359.0
1123,2023-07-29,Bloco de Concreto,Construção e Estrutura,22.0,Carteira Digital,6.0
1124,2023-02-01,Tijolo,Construção e Estrutura,218.0,Transferência Bancária,2.0
1125,2023-03-19,Tinta Esmalte,Tintas e Acabamento,483.0,Dinheiro,229.0
1126,2023-10-24,Mangueira,Hidráulica,358.0,Crédito,59.0
1127,2023-12-08,Caixa de água,Hidráulica,171.0,Boleto,799.0
1128,2023-08-17,Chave de Fenda,Ferramentas,7.0,Boleto,24.5
1129,2023-12-07,Lixa,Tintas e Acabamento,345.0,Pix,4.9
1130,2023-12-22,Interruptor,Elétrica,166.0,Débito,12.9
1131,2023-05-11,Adubo,Jardinagem,229.0,Carteira Digital,49.9
1132,2023-03-21,Tinta Acrílica,Tintas e Acabamento,191.0,Pix,249.0
1133,2023-02-06,Furadeira,Ferramentas,314.0,Transferência Bancária,499.9
1134,2023-06-17,Enxada,Jardinagem,447.0,Transferência Bancária,89.9
1135,2023-08-02,Sementes de Grama,Jardinagem,150.0,Transferência Bancária,19.9
1136,,Serrote,Ferramentas,146.0,Boleto,64.9
1137,2023-07-27,Parafusadeira,Ferramentas,103.0,Dinheiro,429.0
1138,2023-03-22,Óculos de Proteção,Segurança e EPI,334.0,Pix,24.9
1139,2023-11-04,Areia,Construção e Estrutura,472.0,Boleto,
1140,,Selador,Tintas e Acabamento,441.0,Pix,99.9
1141,2023-03-18,Trena,Ferramentas,126.0,Débito,32.0
1142,2023-08-09,Conexão T,Hidráulica,5.0,Pix,7.9
1143,2023-12-02,Lixadeira,Ferramentas,252.0,Transferência Bancária,389.0
1144,2023-03-22,Bloco de Concreto,Construção e Estrutura,276.0,Carteira Digital,6.0
1145,2023-02-07,Furadeira,Ferramentas,446.0,Dinheiro,499.9
1146,2023-07-21,Capacete,Segurança e EPI,341.0,Boleto,49.9
1147,2023-09-22,Botina,Segurança e EPI,172.0,Crédito,149.0
1148,2023-10-01,Adubo,Jardinagem,49.0,Dinheiro,49.9
1149,2023-02-13,Cimento,Construção e Estrutura,33.0,Carteira Digital,39.9
1150,2023-05-28,Óculos de Proteção,Segurança e EPI,496.0,Dinheiro,24.9
1151,2023-12-20,Brita,Construção e Estrutura,356.0,Dinheiro,17.9
1152,2023-11-05,Extensão,Elétrica,183.0,,39.9
1153,2023-12-03,Trena,Ferramentas,111.0,Pix,32.0
1154,2023-10-18,Cano PVC,Hidráulica,96.0,Crédito,29.9
1155,2023-05-31,Óculos de Proteção,Segurança e EPI,457.0,Dinheiro,24.9
1156,2023-01-14,Selador,Tintas e Acabamento,243.0,Carteira Digital,99.9
1157,2023-05-01,Tinta Esmalte,Tintas e Acabamento,271.0,Crédito,229.0
1158,2023-08-26,Extensão,Elétrica,385.0,Débito,39.9
1159,2023-06-11,Pá,Jardinagem,372.0,Transferência Bancária,74.9
1160,2023-01-28,Verga Metálica,Construção e Estrutura,455.0,Transferência Bancária,119.0
1161,2023-09-14,Tesoura de Poda,Jardinagem,13.0,Pix,59.9
1162,2023-02-27,Pincel,Tintas e Acabamento,26.0,Dinheiro,12.9
1163,2023-08-11,Areia,Construção e Estrutura,222.0,Crédito,14.9
1164,2023-03-06,Conexão T,Hidráulica,213.0,Boleto,7.9
1165,2023-06-29,Sementes de Grama,Jardinagem,264.0,Pix,19.9
1166,2023-04-07,Tesoura de Poda,Jardinagem,62.0,Transferência Bancária,59.9
1167,2023-03-21,Lixadeira,Ferramentas,19.0,Dinheiro,389.0
1168,2023-11-25,Chave de Fenda,Ferramentas,41.0,Carteira Digital,24.5
1169,2023-03-27,Bomba de água,Hidráulica,364.0,Dinheiro,899.0
1170,2023-01-28,Torneira,Hidráulica,325.0,Crédito,79.0
1171,2023-11-06,Lâmpada LED,Elétrica,452.0,Pix,14.9
1172,2023-02-16,Conexão T,Hidráulica,105.0,Dinheiro,7.9
1173,2023-05-19,Disjuntor,Elétrica,116.0,Carteira Digital,45.0
1174,2023-02-08,Capacete,Segurança e EPI,165.0,Débito,49.9
1175,2023-11-01,Adubo,Jardinagem,49.0,Dinheiro,49.9
1176,2023-07-21,Protetor Auricular,Segurança e EPI,96.0,Crédito,9.9
1177,2023-01-03,Parafusadeira,Ferramentas,140.0,Dinheiro,429.0
1178,2023-12-21,Pilha,Elétrica,157.0,Crédito,6.9
1179,2023-04-20,Regador,Jardinagem,175.0,Crédito,39.9
1180,2023-11-04,Argamassa,Construção e Estrutura,196.0,Débito,24.9
1181,2023-10-03,Óculos de Proteção,Segurança e EPI,491.0,Pix,24.9
1182,2023-08-31,Cimento,Construção e Estrutura,198.0,Transferência Bancária,39.9
1183,2023-04-13,Parafusadeira,Ferramentas,394.0,Crédito,429.0
1184,2023-01-08,Areia,Construção e Estrutura,95.0,Pix,14.9
1185,2023-01-29,Registro de Água,Hidráulica,226.0,Crédito,54.9
1186,2023-12-08,Rolo de Pintura,Tintas e Acabamento,253.0,Pix,24.9
1187,2023-10-03,Trena,Ferramentas,352.0,Transferência Bancária,32.0
1188,2023-07-11,Rolo de Pintura,Tintas e Acabamento,454.0,Crédito,24.9
1189,2023-01-07,Parafusadeira,Ferramentas,33.0,Boleto,429.0
1190,2023-08-23,Furadeira,Ferramentas,289.0,Transferência Bancária,499.9
1191,2023-04-15,Botina,Segurança e EPI,420.0,Crédito,149.0
1192,2023-08-01,Tinta Esmalte,Tintas e Acabamento,121.0,Carteira Digital,229.0
1193,2023-04-28,Tijolo,Construção e Estrutura,448.0,Dinheiro,2.0
1194,2023-01-26,Protetor Auricular,Segurança e EPI,461.0,Pix,9.9
1195,2023-10-21,Adubo,Jardinagem,446.0,Débito,49.9
1196,2023-03-02,Válvula de Descarga,Hidráulica,433.0,Dinheiro,119.0
1197,2023-04-03,Argamassa,Construção e Estrutura,195.0,Carteira Digital,24.9
1198,2023-11-25,Tesoura de Poda,Jardinagem,482.0,Carteira Digital,59.9
1199,2023-12-25,Selador,Tintas e Acabamento,2.0,Pix,99.9
1200,2023-02-20,Areia,Construção e Estrutura,12.0,Crédito,14.9
1201,2023-06-07,Máscara Respiratória,Segurança e EPI,86.0,Crédito,29.9
1202,2023-02-22,Pincel,Tintas e Acabamento,76.0,Crédito,12.9
1203,2023-07-27,Areia,Construção e Estrutura,454.0,Transferência Bancária,14.9
1204,2023-07-03,Colete Reflexivo,Segurança e EPI,128.0,Dinheiro,39.9
1205,2023-04-06,Colete Reflexivo,Segurança e EPI,324.0,Débito,39.9
1206,2023-05-14,Registro de Água,Hidráulica,67.0,Dinheiro,54.9
1207,2023-11-25,Fio Elétrico,Elétrica,469.0,Boleto,3.5
1208,2023-09-11,Lanterna,Elétrica,67.0,Pix,59.9
1209,2023-08-02,Parafusadeira,Ferramentas,477.0,Carteira Digital,429.0
1210,2023-05-01,Sementes de Grama,Jardinagem,311.0,Carteira Digital,19.9
1211,2023-02-20,Verga Metálica,Construção e Estrutura,412.0,Transferência Bancária,119.0
1212,2023-04-15,Furadeira,Ferramentas,175.0,Carteira Digital,499.9
1213,2023-02-15,Martelo,Ferramentas,226.0,Carteira Digital,79.9
1214,2023-08-27,Tinta Acrílica,Tintas e Acabamento,183.0,Débito,249.0
1215,2023-01-05,Chave de Fenda,Ferramentas,10.0,Dinheiro,24.5
1216,2023-06-01,Protetor Auricular,Segurança e EPI,83.0,Boleto,9.9
1217,2023-08-10,Parafusadeira,Ferramentas,154.0,Débito,429.0
1218,2023-10-16,Areia,Construção e Estrutura,128.0,Carteira Digital,14.9
1219,2023-12-04,Óculos de Proteção,Segurança e EPI,98.0,Carteira Digital,24.9
1220,2023-04-03,Bomba de água,Hidráulica,121.0,Débito,899.0
1221,2023-10-18,Lanterna,Elétrica,492.0,Dinheiro,59.9
1222,2023-05-07,Pá,Jardinagem,323.0,Débito,74.9
1223,2023-10-20,Argamassa,Construção e Estrutura,228.0,Crédito,24.9
1224,2023-04-25,Lixa,Tintas e Acabamento,,Transferência Bancária,4.9
1225,2023-04-19,Areia,Construção e Estrutura,140.0,Crédito,14.9
1226,2023-07-07,Fio Elétrico,Elétrica,397.0,Dinheiro,3.5
1227,2023-08-07,Fio Elétrico,Elétrica,283.0,Débito,3.5
1228,2023-09-24,Carrinho de Mão,Jardinagem,122.0,Dinheiro,359.0
1229,2023-06-27,Selador,Tintas e Acabamento,245.0,Dinheiro,99.9
1230,2023-11-30,Argamassa,Construção e Estrutura,177.0,Pix,24.9
1231,2023-12-23,Regador,Jardinagem,320.0,Débito,39.9
1232,2023-02-22,Colete Reflexivo,Segurança e EPI,191.0,Crédito,39.9
1233,2023-05-05,Verniz,Tintas e Acabamento,354.0,Boleto,139.9
1234,2023-12-20,Capacete,Segurança e EPI,436.0,Pix,49.9
1235,2023-06-02,Enxada,Jardinagem,91.0,Crédito,89.9
1236,2023-11-19,Telha Cerâmica,Construção e Estrutura,203.0,Carteira Digital,7.9
1237,2023-06-06,Tomada,Elétrica,168.0,Boleto,
1238,2023-08-21,Trena,Ferramentas,31.0,Carteira Digital,32.0
1239,2023-06-05,Lixa,Tintas e Acabamento,86.0,Dinheiro,4.9
1240,2023-01-04,Tomada,Elétrica,237.0,Pix,9.9
1241,2023-05-06,Lâmpada LED,Elétrica,132.0,Carteira Digital,14.9
1242,2023-11-25,Tomada,Elétrica,53.0,Débito,9.9
1243,2023-02-17,Protetor Auricular,Segurança e EPI,73.0,Crédito,9.9
1244,,Alicate,Ferramentas,488.0,Dinheiro,41.9
1245,2023-10-10,Caixa de água,Hidráulica,136.0,Boleto,799.0
1246,2023-11-20,Pincel,Tintas e Acabamento,256.0,Transferência Bancária,12.9
1247,2023-12-12,Martelo,Ferramentas,391.0,Carteira Digital,79.9
1248,2023-03-03,Tinta Acrílica,Tintas e Acabamento,310.0,Dinheiro,249.0
1249,2023-09-01,Serrote,Ferramentas,138.0,Transferência Bancária,64.9
1250,2023-02-24,Serrote,Ferramentas,280.0,Transferência Bancária,64.9
1251,2023-10-08,Trena,Ferramentas,220.0,Débito,32.0
1252,2023-11-19,Conexão T,Hidráulica,451.0,Débito,7.9
1253,2023-09-27,Tinta Esmalte,Tintas e Acabamento,383.0,Boleto,229.0
1254,2023-11-11,Areia,Construção e Estrutura,63.0,Crédito,14.9
1255,2023-05-09,Fio Elétrico,,26.0,Transferência Bancária,3.5
1256,2023-07-20,Alicate,Ferramentas,124.0,Dinheiro,41.9
1257,2023-01-30,Protetor Auricular,Segurança e EPI,457.0,Dinheiro,9.9
1258,2023-11-30,Brita,Construção e Estrutura,167.0,Crédito,17.9
1259,2023-05-25,,Hidráulica,466.0,Carteira Digital,7.9
1260,2023-03-19,Brita,Construção e Estrutura,333.0,Boleto,17.9
1261,2023-01-29,Tinta Acrílica,Tintas e Acabamento,140.0,Transferência Bancária,249.0
1262,2023-05-18,Lâmpada LED,Elétrica,227.0,Dinheiro,14.9
1263,2023-05-24,Telha Cerâmica,Construção e Estrutura,140.0,Boleto,7.9
1264,2023-05-20,Tijolo,Construção e Estrutura,103.0,Transferência Bancária,2.0
1265,2023-03-28,Pá,Jardinagem,381.0,Transferência Bancária,74.9
1266,2023-12-15,Alicate,Ferramentas,378.0,Débito,41.9
1267,2023-11-12,Tijolo,Construção e Estrutura,183.0,Crédito,2.0
1268,2023-10-15,Verga Metálica,Construção e Estrutura,287.0,Crédito,119.0
1269,2023-06-17,Mangueira,Hidráulica,392.0,Boleto,59.0
1270,2023-07-26,Tijolo,Construção e Estrutura,346.0,Débito,2.0
1271,2023-11-18,Tinta Esmalte,Tintas e Acabamento,426.0,Boleto,229.0
1272,2023-09-06,Massa Corrida,Tintas e Acabamento,161.0,Dinheiro,89.9
1273,2023-09-05,Selador,Tintas e Acabamento,491.0,Boleto,99.9
1274,2023-01-15,Mangueira,Hidráulica,319.0,Pix,
1275,2023-05-03,Parafusadeira,Ferramentas,126.0,Dinheiro,429.0
1276,2023-01-07,Adubo,Jardinagem,403.0,Boleto,49.9
1277,2023-05-20,Tijolo,Construção e Estrutura,339.0,Dinheiro,2.0
1278,2023-04-19,Bloco de Concreto,Construção e Estrutura,175.0,Pix,6.0
1279,2023-06-26,Válvula de Descarga,Hidráulica,374.0,Dinheiro,119.0
1280,2023-10-08,Bloco de Concreto,Construção e Estrutura,463.0,Transferência Bancária,6.0
1281,2023-02-22,Interruptor,Elétrica,471.0,Débito,12.9
1282,2023-03-20,Cano PVC,Hidráulica,380.0,Dinheiro,29.9
1283,2023-09-05,Serrote,Ferramentas,360.0,Transferência Bancária,64.9
1284,2023-04-10,Lanterna,Elétrica,333.0,Boleto,59.9
1285,2023-09-03,Cimento,Construção e Estrutura,325.0,Boleto,39.9
1286,2023-05-04,Colete Reflexivo,Segurança e EPI,484.0,Pix,39.9
1287,2023-03-10,Pá,Jardinagem,398.0,Dinheiro,74.9
1288,2023-01-03,Lixadeira,Ferramentas,240.0,Crédito,389.0
1289,2023-12-02,Caixa de água,Hidráulica,127.0,Débito,799.0
1290,2023-02-24,Luva de Proteção,Segurança e EPI,225.0,Crédito,19.9
1291,2023-02-14,Telha Cerâmica,Construção e Estrutura,125.0,Transferência Bancária,7.9
1292,2023-12-29,Bloco de Concreto,Construção e Estrutura,173.0,Transferência Bancária,6.0
1293,2023-08-15,Pincel,Tintas e Acabamento,328.0,Crédito,12.9
1294,2023-02-21,Caixa de água,Hidráulica,224.0,Transferência Bancária,799.0
1295,2023-03-22,Lixadeira,Ferramentas,416.0,Débito,389.0
1296,2023-09-16,Fio Elétrico,Elétrica,139.0,Crédito,3.5
1297,2023-06-12,Protetor Auricular,Segurança e EPI,384.0,Carteira Digital,9.9
1298,2023-11-04,Caixa de água,Hidráulica,264.0,Transferência Bancária,799.0
1299,2023-03-01,Sementes de Grama,Jardinagem,189.0,Crédito,19.9
1300,2023-12-10,Cano PVC,Hidráulica,17.0,,29.9
1301,2023-04-12,Registro de Água,Hidráulica,277.0,Crédito,54.9
1302,2023-03-21,Registro de Água,Hidráulica,151.0,Boleto,54.9
1303,2023-12-31,Botina,Segurança e EPI,195.0,Carteira Digital,149.0
1304,2023-10-12,Protetor Auricular,Segurança e EPI,456.0,Débito,9.9
1305,2023-10-01,Alicate,Ferramentas,420.0,Débito,41.9
1306,2023-08-31,Bloco de Concreto,Construção e Estrutura,208.0,Transferência Bancária,
1307,2023-09-13,Colete Reflexivo,Segurança e EPI,7.0,Transferência Bancária,39.9
1308,2023-02-28,Martelo,Ferramentas,422.0,Carteira Digital,79.9
1309,2023-03-31,Bloco de Concreto,Construção e Estrutura,249.0,Carteira Digital,6.0
1310,2023-03-21,Interruptor,Elétrica,233.0,Débito,12.9
1311,2023-02-25,Tijolo,Construção e Estrutura,399.0,Débito,2.0
1312,2023-07-12,Parafusadeira,Ferramentas,242.0,Dinheiro,429.0
1313,2023-02-25,Parafusadeira,Ferramentas,253.0,Carteira Digital,429.0
1314,2023-10-03,Brita,Construção e Estrutura,33.0,Crédito,17.9
1315,2023-05-15,Bomba de água,Hidráulica,493.0,Boleto,899.0
1316,2023-05-13,Cano PVC,Hidráulica,402.0,Boleto,29.9
1317,2023-04-30,Luva de Proteção,Segurança e EPI,347.0,Carteira Digital,19.9
1318,2023-05-21,Argamassa,Construção e Estrutura,481.0,Transferência Bancária,24.9
1319,2023-10-30,Disjuntor,Elétrica,97.0,Dinheiro,45.0
1320,2023-07-01,Cano PVC,Hidráulica,461.0,Dinheiro,29.9
1321,2023-01-27,Rolo de Pintura,Tintas e Acabamento,481.0,Boleto,24.9
1322,2023-10-24,Pincel,Tintas e Acabamento,492.0,Dinheiro,12.9
1323,2023-10-16,Adubo,Jardinagem,184.0,,49.9
1324,2023-07-22,Lixadeira,Ferramentas,458.0,Pix,389.0
1325,2023-04-23,Fio Elétrico,Elétrica,214.0,Boleto,3.5
1326,2023-04-08,Óculos de Proteção,Segurança e EPI,489.0,Crédito,24.9
1327,2023-02-03,Tijolo,Construção e Estrutura,145.0,Crédito,2.0
1328,2023-07-27,Máscara Respiratória,Segurança e EPI,98.0,Boleto,29.9
1329,2023-06-27,Lixa,Tintas e Acabamento,393.0,Pix,4.9
1330,2023-10-29,Martelo,Ferramentas,412.0,Crédito,79.9
1331,2023-09-09,Furadeira,Ferramentas,2.0,Carteira Digital,499.9
1332,2023-09-06,Lanterna,Elétrica,408.0,Pix,59.9
1333,2023-10-27,Registro de Água,Hidráulica,205.0,Crédito,54.9
1334,2023-11-03,Mangueira Jardim,Jardinagem,186.0,Transferência Bancária,69.9
1335,2023-02-23,Tesoura de Poda,Jardinagem,281.0,Transferência Bancária,59.9
1336,2023-04-20,Extensão,Elétrica,59.0,Crédito,39.9
1337,2023-11-22,Lâmpada LED,Elétrica,229.0,Débito,14.9
1338,2023-08-28,Carrinho de Mão,Jardinagem,126.0,Crédito,359.0
1339,2023-01-08,Cimento,Construção e Estrutura,16.0,Dinheiro,39.9
1340,2023-03-07,Enxada,Jardinagem,121.0,Transferência Bancária,89.9
1341,2023-07-26,Pincel,Tintas e Acabamento,417.0,Pix,12.9
1342,2023-02-06,Caixa de água,,388.0,Carteira Digital,799.0
1343,2023-03-10,Botina,Segurança e EPI,404.0,Pix,149.0
1344,2023-10-12,Caixa de água,Hidráulica,306.0,Pix,799.0
1345,2023-07-09,Conexão T,Hidráulica,306.0,Boleto,7.9
1346,2023-04-12,Pincel,Tintas e Acabamento,115.0,Dinheiro,12.9
1347,2023-01-02,Luva de Proteção,Segurança e EPI,99.0,Dinheiro,19.9
1348,2023-12-09,Interruptor,Elétrica,134.0,Dinheiro,12.9
1349,2023-01-30,Óculos de Proteção,Segurança e EPI,378.0,Boleto,24.9
1350,2023-01-05,Telha Cerâmica,Construção e Estrutura,79.0,Boleto,7.9
1351,2023-04-04,Regador,Jardinagem,408.0,Transferência Bancária,39.9
1352,2023-01-19,Pincel,,182.0,Crédito,12.9
1353,2023-07-08,Alicate,Ferramentas,11.0,Boleto,41.9
1354,2023-02-13,Martelo,Ferramentas,372.0,Boleto,79.9
1355,2023-11-05,Bloco de Concreto,Construção e Estrutura,165.0,Débito,6.0
1356,2023-10-13,Tijolo,Construção e Estrutura,415.0,Pix,2.0
1357,2023-04-08,Máscara Respiratória,Segurança e EPI,4.0,Débito,29.9
1358,2023-12-07,Disjuntor,Elétrica,128.0,Boleto,45.0
1359,2023-01-18,Bomba de água,Hidráulica,194.0,Crédito,899.0
1360,2023-11-16,Bloco de Concreto,Construção e Estrutura,298.0,Boleto,6.0
1361,2023-04-13,Trena,Ferramentas,481.0,Pix,
1362,2023-02-14,Enxada,Jardinagem,284.0,Crédito,89.9
1363,2023-11-21,Areia,Construção e Estrutura,459.0,Dinheiro,14.9
1364,2023-06-22,Lâmpada LED,Elétrica,169.0,Débito,14.9
1365,2023-08-05,Lanterna,Elétrica,300.0,Boleto,59.9
1366,2023-12-27,Parafusadeira,Ferramentas,28.0,Dinheiro,429.0
1367,2023-01-11,Lâmpada LED,Elétrica,440.0,Transferência Bancária,14.9
1368,2023-02-28,Conexão T,Hidráulica,239.0,Transferência Bancária,7.9
1369,2023-12-19,Luva de Proteção,Segurança e EPI,90.0,Boleto,19.9
1370,2023-08-09,Pá,Jardinagem,299.0,Pix,74.9
1371,2023-06-12,Tomada,Elétrica,146.0,Crédito,9.9
1372,2023-06-27,Massa Corrida,Tintas e Acabamento,117.0,Crédito,89.9
1373,2023-12-07,Telha Cerâmica,Construção e Estrutura,90.0,Boleto,7.9
1374,2023-07-21,Chave de Fenda,Ferramentas,268.0,Crédito,24.5
1375,2023-11-25,Brita,Construção e Estrutura,296.0,Dinheiro,17.9
1376,2023-03-18,Enxada,Jardinagem,15.0,Boleto,89.9
1377,2023-07-19,Torneira,Hidráulica,426.0,Carteira Digital,79.0
1378,2023-06-01,Alicate,Ferramentas,102.0,Débito,41.9
1379,2023-11-01,Tinta Esmalte,,114.0,Transferência Bancária,229.0
1380,2023-07-19,Telha Cerâmica,Construção e Estrutura,79.0,Crédito,7.9
1381,2023-02-20,Conexão T,Hidráulica,343.0,Débito,
1382,2023-08-09,Tomada,Elétrica,361.0,,9.9
1383,2023-09-24,Cano PVC,Hidráulica,97.0,Boleto,29.9
1384,2023-09-13,Enxada,Jardinagem,18.0,Débito,89.9
1385,2023-10-25,Telha Cerâmica,Construção e Estrutura,75.0,Boleto,7.9
1386,2023-05-10,Lâmpada LED,Elétrica,260.0,Dinheiro,14.9
1387,2023-05-27,Trena,Ferramentas,135.0,Pix,32.0
1388,2023-03-30,Caixa de água,Hidráulica,136.0,Transferência Bancária,799.0
1389,2023-07-16,Torneira,Hidráulica,11.0,Carteira Digital,79.0
1390,2023-05-29,Pá,Jardinagem,121.0,Boleto,74.9
1391,2023-04-29,Interruptor,Elétrica,135.0,Pix,12.9
1392,2023-04-18,Bloco de Concreto,Construção e Estrutura,370.0,Dinheiro,6.0
1393,2023-08-14,Sementes de Grama,Jardinagem,455.0,Boleto,19.9
1394,2023-09-05,Máscara Respiratória,Segurança e EPI,267.0,Pix,29.9
1395,2023-05-19,Enxada,Jardinagem,480.0,Pix,89.9
1396,2023-09-26,Interruptor,Elétrica,404.0,Dinheiro,12.9
1397,2023-04-20,Argamassa,Construção e Estrutura,363.0,Transferência Bancária,24.9
1398,2023-10-29,Brita,Construção e Estrutura,145.0,Carteira Digital,17.9
1399,2023-09-17,Lanterna,Elétrica,288.0,Dinheiro,59.9
1400,2023-01-01,Martelo,Ferramentas,156.0,Boleto,79.9
1401,2023-10-31,Capacete,Segurança e EPI,365.0,Débito,49.9
1402,2023-02-22,Interruptor,Elétrica,473.0,Pix,12.9
1403,2023-04-18,Colete Reflexivo,Segurança e EPI,472.0,Pix,39.9
