ID,Data,Produto,Categoria,Quantidade,Preço,Pagamento
2009,2023-09-24,Mouse,Acessórios,4.0,3004.45,Débito
2010,2023-08-16,Impressora,Móveis de Escritório,8.0,1925.36,Pix
2011,2023-11-26,Smartphone,Informática,4.0,2016.7,Pix
2012,2023-06-12,Smartphone,,7.0,4291.99,Débito
2013,2023-10-16,,Acessórios,5.0,4297.6,Dinheiro
2014,2023-04-28,Smartphone,Periféricos,9.0,3599.84,Crédito
2015,2023-07-14,Cadeira Gamer,Periféricos,6.0,4052.34,Dinheiro
2016,2023-04-21,Fone de Ouvido,Informática,2.0,2420.03,Crédito
2017,2023-07-13,Monitor,Periféricos,8.0,4939.32,Boleto
2018,2023-11-09,Smartphone,Periféricos,4.0,2224.25,Boleto
2019,2023-03-16,Cadeira Gamer,Periféricos,4.0,513.95,Boleto
2020,2023-09-05,Impressora,Acessórios,4.0,4682.48,Débito
2021,2023-08-22,Fone de Ouvido,Informática,2.0,4040.0,Crédito
2022,2023-05-22,Teclado,Acessórios,2.0,1836.84,Pix
2023,2023-10-20,Fone de Ouvido,Periféricos,4.0,3087.19,Crédito
2024,2023-01-05,,Periféricos,7.0,3950.56,Débito
2025,2023-08-02,Impressora,Móveis de Escritório,1.0,3287.25,Pix
2026,2023-07-09,Impressora,Móveis de Escritório,5.0,4011.04,Dinheiro
2027,2023-01-25,Notebook,Periféricos,5.0,1685.22,Débito
2028,2023-08-22,Impressora,Móveis de Escritório,,991.04,Crédito
2029,2023-01-04,Smartphone,Acessórios,3.0,3525.85,Dinheiro
2030,2023-09-17,Impressora,Periféricos,6.0,1631.38,Dinheiro
2031,2023-11-25,Fone de Ouvido,Móveis de Escritório,1.0,2715.84,Débito
2032,2023-08-25,Notebook,Periféricos,9.0,1043.47,Dinheiro
2033,2023-09-21,Teclado,Acessórios,2.0,225.89,Pix
2034,2023-09-01,Teclado,Móveis de Escritório,4.0,1880.68,Pix
2035,2023-05-30,Notebook,Móveis de Escritório,6.0,997.6,Crédito
2036,2023-10-28,Fone de Ouvido,Periféricos,5.0,977.49,Boleto
2037,2023-11-25,Monitor,,3.0,4683.74,Boleto
2038,2023-05-06,Teclado,Móveis de Escritório,2.0,740.43,Débito
2039,2023-08-28,Cadeira Gamer,Periféricos,9.0,4757.56,Dinheiro
2040,2023-04-20,Smartphone,Móveis de Escritório,5.0,4674.07,Pix
2041,2023-06-10,Cadeira Gamer,Periféricos,5.0,1191.65,Débito
2042,2023-04-11,Teclado,Informática,1.0,2893.71,Débito
2043,2023-08-29,Notebook,Acessórios,9.0,3093.22,Débito
2044,2023-06-05,Mouse,,7.0,1460.7,Dinheiro
2045,2023-11-02,Cadeira Gamer,Acessórios,1.0,1759.49,Pix
2046,2023-02-10,Cadeira Gamer,Móveis de Escritório,4.0,2085.16,Boleto
2047,2023-08-22,,Periféricos,,,Débito
2048,2023-09-18,Teclado,Periféricos,1.0,187.68,Crédito
2049,2023-11-19,Impressora,Acessórios,1.0,,Dinheiro
2050,,Teclado,Periféricos,3.0,4037.33,Pix
2051,2023-03-31,Notebook,Periféricos,,1200.66,Crédito
2052,2023-12-22,Notebook,Periféricos,,2110.59,Boleto
2053,2023-07-28,Cadeira Gamer,Informática,1.0,4680.97,Crédito
2054,2023-11-02,Cadeira Gamer,Informática,3.0,358.67,Crédito
2055,2023-01-07,Mouse,Móveis de Escritório,7.0,1847.05,Pix
2056,2023-06-19,,,8.0,3878.42,Boleto
2057,2023-03-28,,Periféricos,4.0,586.67,Pix
2058,2023-09-07,Smartphone,Periféricos,6.0,1041.21,Boleto
2059,2023-12-12,Impressora,Periféricos,8.0,626.79,Pix
2060,2023-09-11,Impressora,Periféricos,3.0,2093.78,Débito
2061,2023-02-02,Fone de Ouvido,Acessórios,2.0,2699.15,Dinheiro
2062,2023-11-22,Teclado,Acessórios,6.0,4049.97,Crédito
2063,2023-09-22,Notebook,Móveis de Escritório,6.0,2034.7,Crédito
2064,2023-08-11,Notebook,Móveis de Escritório,2.0,3673.43,Boleto
2065,2023-02-15,Monitor,Periféricos,4.0,3121.52,Crédito
2066,2023-12-17,Teclado,Periféricos,,2059.65,Crédito
2067,2023-03-21,Notebook,Acessórios,7.0,2943.61,Pix
2068,2023-08-25,Cadeira Gamer,Móveis de Escritório,8.0,2303.71,Dinheiro
2069,2023-11-17,Fone de Ouvido,Móveis de Escritório,9.0,3109.12,Débito
2070,2023-12-04,Fone de Ouvido,Móveis de Escritório,1.0,1529.54,Dinheiro
2071,2023-02-10,Monitor,Informática,2.0,3989.07,Dinheiro
2072,2023-10-13,Notebook,Periféricos,3.0,4034.77,Crédito
2073,2023-11-14,Fone de Ouvido,Acessórios,2.0,1188.55,Débito
2074,2023-08-25,Teclado,Periféricos,8.0,4391.25,Débito
2075,2023-03-12,Fone de Ouvido,Acessórios,4.0,837.03,Crédito
2076,2023-09-01,Monitor,Periféricos,7.0,1928.35,Pix
2077,2023-01-22,Notebook,Acessórios,6.0,2029.72,Pix
2078,2023-04-20,Teclado,Informática,4.0,3300.07,Boleto
2079,2023-11-22,Fone de Ouvido,Acessórios,4.0,1672.37,Dinheiro
2080,2023-11-22,Mouse,Acessórios,,2410.54,Boleto
2081,2023-05-04,Cadeira Gamer,Acessórios,7.0,2309.13,Pix
2082,2023-08-19,Smartphone,,9.0,2353.76,Crédito
2083,2023-11-26,Cadeira Gamer,Acessórios,9.0,3838.82,Pix
2084,2023-12-04,Mouse,Informática,4.0,3688.68,Pix
2085,,Monitor,Acessórios,4.0,2262.16,Boleto
2086,2023-05-30,Monitor,Móveis de Escritório,7.0,4994.79,Dinheiro
2087,2023-04-03,Cadeira Gamer,Informática,1.0,4984.28,Boleto
2088,2023-01-02,Mouse,Acessórios,1.0,3087.38,Crédito
2089,2023-03-22,Mouse,Móveis de Escritório,9.0,1416.09,Pix
2090,,Fone de Ouvido,Periféricos,6.0,2682.87,Débito
2091,2023-01-03,Fone de Ouvido,Acessórios,6.0,1234.06,Pix
2092,2023-07-16,Smartphone,Móveis de Escritório,4.0,4623.89,Boleto
2093,2023-04-04,Notebook,Móveis de Escritório,8.0,2524.79,Boleto
2094,2023-12-22,Monitor,Acessórios,2.0,58.86,Boleto
2095,2023-06-16,Notebook,Móveis de Escritório,8.0,4383.21,Crédito
2096,2023-12-21,Cadeira Gamer,Móveis de Escritório,3.0,1344.02,Crédito
2097,2023-03-29,Fone de Ouvido,Acessórios,9.0,3732.93,Boleto
2098,2023-06-05,Notebook,Acessórios,,,Pix
2099,,Fone de Ouvido,Móveis de Escritório,7.0,4819.6,Pix
2100,2023-11-10,Impressora,Móveis de Escritório,2.0,4715.02,Pix
2101,2023-09-06,Monitor,Acessórios,3.0,,Débito
2102,2023-11-13,Notebook,Móveis de Escritório,9.0,428.46,Crédito
2103,2023-03-02,Teclado,Periféricos,5.0,1728.98,Crédito
2104,2023-06-15,Monitor,Móveis de Escritório,6.0,1352.68,Crédito
2105,2023-07-08,Impressora,Acessórios,3.0,3102.43,Débito
2106,2023-10-30,Monitor,Móveis de Escritório,8.0,3873.69,Pix
2107,2023-08-24,Impressora,Periféricos,2.0,1791.24,Pix
2108,2023-03-13,Smartphone,Informática,5.0,1749.48,Crédito
2109,2023-11-14,Teclado,,6.0,3006.45,Crédito
2110,2023-12-22,Smartphone,Móveis de Escritório,3.0,4731.73,Dinheiro
2111,2023-01-29,Smartphone,Informática,8.0,4869.72,Boleto
2112,2023-12-25,Monitor,,6.0,1181.78,Dinheiro
2113,2023-12-09,Teclado,,5.0,4504.67,Crédito
2114,2023-06-08,Cadeira Gamer,Periféricos,3.0,266.13,Dinheiro
2115,2023-06-24,Impressora,Móveis de Escritório,5.0,2180.23,Débito
2116,2023-05-29,Monitor,Periféricos,4.0,315.76,Boleto
2117,2023-08-04,Impressora,Móveis de Escritório,1.0,3434.23,Débito
2118,2023-06-14,Smartphone,Informática,4.0,2909.56,Pix
2119,2023-06-28,Notebook,Acessórios,1.0,4939.71,Pix
2120,2023-09-04,Mouse,Acessórios,3.0,,Débito
2121,2023-08-30,Impressora,,6.0,1500.66,Boleto
2122,2023-01-03,Smartphone,Móveis de Escritório,3.0,778.92,Dinheiro
2123,2023-01-30,Impressora,Acessórios,8.0,3071.83,Débito
2124,2023-04-09,Impressora,Informática,5.0,456.24,Crédito
2125,2023-06-12,Mouse,Móveis de Escritório,7.0,180.51,Dinheiro
2126,2023-10-08,Smartphone,Informática,6.0,2738.63,Crédito
2127,2023-10-25,Mouse,Móveis de Escritório,4.0,3928.81,Boleto
2128,2023-03-30,Teclado,Acessórios,2.0,1216.76,Débito
2129,2023-08-27,Notebook,Acessórios,9.0,4795.43,Boleto
2130,2023-04-05,Impressora,Móveis de Escritório,7.0,2668.38,Dinheiro
2131,2023-08-27,Impressora,Móveis de Escritório,9.0,4666.09,Crédito
2132,2023-02-16,Teclado,Informática,9.0,3556.85,Crédito
2133,2023-05-14,Mouse,Acessórios,2.0,4639.98,Dinheiro
2134,2023-11-16,,Informática,2.0,3057.19,Dinheiro
2135,2023-02-24,Mouse,Móveis de Escritório,4.0,968.1,Pix
2136,2023-01-28,Cadeira Gamer,,6.0,88.85,Débito
2137,2023-09-11,Impressora,Acessórios,6.0,2474.37,Boleto
2138,2023-06-06,Cadeira Gamer,Periféricos,8.0,1801.5,Crédito
2139,2023-10-25,Cadeira Gamer,Móveis de Escritório,2.0,3852.6,Débito
2140,2023-08-21,Monitor,Periféricos,2.0,2957.52,Crédito
2141,2023-12-25,Impressora,Informática,6.0,1709.15,Dinheiro
2142,2023-05-22,Fone de Ouvido,Móveis de Escritório,7.0,3377.0,Pix
2143,2023-02-16,Fone de Ouvido,Informática,5.0,4508.25,Boleto
2144,2023-06-07,Smartphone,Acessórios,1.0,4797.42,Boleto
2145,2023-12-29,Impressora,Móveis de Escritório,1.0,4781.03,Crédito
2146,2023-03-15,Notebook,Móveis de Escritório,2.0,396.86,Crédito
2147,2023-10-18,Impressora,Acessórios,5.0,,Crédito
2148,2023-08-01,Mouse,Periféricos,9.0,4010.73,Boleto
2149,2023-12-19,Monitor,,9.0,2756.11,Crédito
2150,2023-02-26,Impressora,Periféricos,8.0,97.17,Débito
2151,2023-08-05,Smartphone,Móveis de Escritório,7.0,3904.6,Dinheiro
2152,2023-02-25,Fone de Ouvido,Informática,5.0,2706.54,Crédito
2153,2023-08-26,Teclado,Acessórios,3.0,2804.35,Dinheiro
2154,2023-11-14,Monitor,Móveis de Escritório,3.0,3530.74,Débito
2155,2023-11-08,Smartphone,Acessórios,3.0,4974.81,Boleto
2156,2023-08-13,Cadeira Gamer,Informática,2.0,,Débito
2157,2023-12-27,Cadeira Gamer,Periféricos,4.0,1854.7,Dinheiro
2158,2023-10-17,Cadeira Gamer,Periféricos,9.0,107.12,Débito
2159,2023-01-11,,Periféricos,9.0,4543.67,Boleto
2160,2023-10-22,Fone de Ouvido,Acessórios,7.0,1491.28,Dinheiro
2161,2023-02-11,Notebook,Periféricos,9.0,4316.11,Crédito
2162,2023-03-14,Monitor,Informática,7.0,2904.8,Pix
2163,2023-01-20,Cadeira Gamer,Móveis de Escritório,,3728.04,Crédito
2164,2023-08-19,Cadeira Gamer,Informática,7.0,1806.09,Dinheiro
2165,2023-07-09,Cadeira Gamer,Periféricos,5.0,383.93,Dinheiro
2166,2023-05-01,Notebook,Periféricos,9.0,1884.23,Dinheiro
2167,2023-10-24,Impressora,,8.0,4462.88,Dinheiro
2168,2023-01-02,Fone de Ouvido,Móveis de Escritório,8.0,839.49,Crédito
2169,2023-01-10,Mouse,Acessórios,1.0,1443.39,Pix
2170,2023-03-03,Monitor,Periféricos,4.0,,Crédito
2171,2023-04-12,Cadeira Gamer,Informática,3.0,2877.22,Boleto
2172,2023-07-22,Impressora,Acessórios,4.0,2109.28,Crédito
2173,2023-06-12,Notebook,,3.0,386.05,Boleto
2174,2023-04-23,Fone de Ouvido,Acessórios,4.0,839.68,Débito
2175,2023-09-03,,Informática,1.0,3665.22,Dinheiro
2176,2023-08-13,Fone de Ouvido,Acessórios,3.0,4304.68,Crédito
2177,2023-10-13,Notebook,Móveis de Escritório,1.0,3384.59,Crédito
2178,2023-07-14,Impressora,,9.0,4652.69,Pix
2179,2023-03-28,Notebook,Informática,9.0,1178.33,Crédito
2180,2023-07-05,Mouse,Móveis de Escritório,2.0,3084.67,Débito
2181,2023-12-17,Teclado,Móveis de Escritório,1.0,385.94,Crédito
2182,2023-01-17,Notebook,Periféricos,4.0,3485.39,Débito
2183,2023-02-21,Impressora,Informática,3.0,1113.01,Dinheiro
2184,2023-10-03,Impressora,Móveis de Escritório,2.0,440.91,Crédito
2185,2023-07-09,Monitor,Periféricos,8.0,3330.59,Boleto
2186,2023-02-28,Monitor,Acessórios,4.0,613.16,Pix
2187,2023-07-03,,Informática,1.0,2542.91,Dinheiro
2188,2023-12-14,,Acessórios,7.0,4867.91,Crédito
2189,,,Acessórios,2.0,2275.27,Pix
2190,2023-01-02,Teclado,,6.0,2222.9,Boleto
2191,2023-08-13,Notebook,Acessórios,2.0,,Pix
2192,2023-04-03,Fone de Ouvido,Informática,3.0,4101.24,Crédito
2193,2023-01-21,Impressora,Móveis de Escritório,5.0,1792.83,Pix
2194,2023-07-09,Impressora,Móveis de Escritório,7.0,147.25,Crédito
2195,2023-09-11,Mouse,Informática,9.0,379.62,Dinheiro
2196,2023-12-10,Mouse,Informática,8.0,2100.71,Boleto
2197,2023-08-12,Monitor,Periféricos,9.0,4780.71,Pix
2198,2023-11-02,Mouse,Informática,2.0,2356.2,Pix
2199,2023-04-28,Monitor,Periféricos,3.0,3557.73,Crédito
2200,2023-07-16,Cadeira Gamer,Acessórios,3.0,2050.34,Crédito
2201,2023-11-30,Smartphone,Periféricos,5.0,3722.47,Boleto
2202,2023-09-14,Fone de Ouvido,Acessórios,5.0,576.24,Crédito
2203,2023-02-04,Smartphone,Acessórios,4.0,2787.3,Dinheiro
2204,2023-09-09,Notebook,Acessórios,4.0,783.65,Boleto
2205,2023-04-24,Fone de Ouvido,Periféricos,4.0,3180.2,Boleto
2206,2023-02-16,Fone de Ouvido,Informática,5.0,431.14,Crédito
2207,2023-06-29,Monitor,Acessórios,7.0,1141.29,Boleto
2208,2023-10-02,Fone de Ouvido,Periféricos,5.0,1732.19,Dinheiro
2209,2023-05-09,Notebook,Móveis de Escritório,5.0,2447.28,Boleto
2210,,Monitor,Acessórios,,4308.45,Crédito
2211,2023-06-20,Fone de Ouvido,Acessórios,6.0,229.59,Boleto
2212,2023-01-20,Cadeira Gamer,Periféricos,8.0,,Boleto
2213,2023-01-07,Cadeira Gamer,Móveis de Escritório,5.0,497.57,Crédito
2214,2023-08-22,Teclado,Periféricos,2.0,4105.35,Boleto
2215,2023-04-09,Smartphone,Informática,2.0,3723.3,
2216,2023-10-24,Teclado,Móveis de Escritório,6.0,392.4,Boleto
2217,2023-09-05,Impressora,Acessórios,4.0,3373.8,
2218,2023-11-10,Monitor,Acessórios,4.0,1823.31,Dinheiro
2219,2023-08-04,Notebook,Móveis de Escritório,3.0,1363.61,Débito
2220,2023-04-06,Monitor,Móveis de Escritório,3.0,3602.16,Boleto
2221,2023-11-22,Impressora,Móveis de Escritório,8.0,2870.25,Boleto
2222,2023-01-15,Notebook,Acessórios,7.0,133.6,Pix
2223,2023-12-05,Cadeira Gamer,Informática,4.0,1367.04,Pix
2224,2023-12-27,Cadeira Gamer,Periféricos,5.0,201.54,Boleto
2225,2023-05-18,Teclado,Móveis de Escritório,3.0,4828.54,Dinheiro
2226,2023-09-16,Notebook,Móveis de Escritório,6.0,,Pix
2227,2023-10-14,Mouse,Informática,9.0,1072.39,Dinheiro
2228,2023-01-01,Notebook,Acessórios,5.0,58.05,Crédito
2229,2023-12-03,Notebook,Informática,6.0,339.87,Pix
2230,2023-09-03,Impressora,Móveis de Escritório,8.0,3399.87,Crédito
2231,2023-11-03,Cadeira Gamer,Informática,6.0,167.48,Dinheiro
2232,2023-09-17,Impressora,Periféricos,5.0,,Débito
2233,2023-04-14,Teclado,Móveis de Escritório,5.0,4814.4,Pix
2234,2023-08-07,Smartphone,Periféricos,8.0,3452.7,
2235,2023-08-14,Smartphone,Informática,6.0,4174.81,Pix
2236,,Smartphone,Acessórios,5.0,1626.27,Boleto
2237,2023-12-14,Impressora,Acessórios,9.0,3655.31,Crédito
2238,2023-06-25,Fone de Ouvido,,3.0,297.82,Dinheiro
2239,2023-09-27,,Informática,8.0,,Dinheiro
2240,2023-11-01,Fone de Ouvido,Acessórios,9.0,154.54,Pix
2241,2023-03-19,Impressora,Acessórios,2.0,4607.25,Crédito
2242,2023-11-22,Teclado,Informática,8.0,2687.62,Crédito
2243,2023-07-13,Smartphone,Periféricos,1.0,3021.19,Débito
2244,2023-05-27,Monitor,Informática,3.0,3605.39,Dinheiro
2245,2023-08-25,Impressora,Informática,,4303.88,Débito
2246,2023-09-19,Smartphone,Móveis de Escritório,4.0,1079.24,Dinheiro
2247,2023-02-02,Mouse,Informática,9.0,3576.35,Débito
2248,2023-04-24,Monitor,,6.0,2722.61,Crédito
2249,2023-12-27,Fone de Ouvido,Periféricos,8.0,529.0,Dinheiro
2250,2023-02-20,,Informática,6.0,1199.39,Débito
2251,2023-01-11,Cadeira Gamer,Periféricos,,1919.52,Crédito
2252,2023-06-14,Mouse,Acessórios,7.0,3830.79,Crédito
2253,2023-06-30,Cadeira Gamer,,5.0,3062.55,Boleto
2254,2023-11-15,Impressora,Informática,1.0,2932.77,
2255,2023-09-17,Mouse,Acessórios,8.0,747.19,Boleto
2256,2023-04-06,Cadeira Gamer,Informática,1.0,2794.78,Boleto
2257,2023-06-03,Teclado,Informática,7.0,3295.52,Pix
2258,2023-06-11,Smartphone,Periféricos,3.0,4073.95,Crédito
2259,2023-06-17,Teclado,Informática,4.0,646.55,Débito
2260,2023-04-19,Cadeira Gamer,Periféricos,,1399.28,Crédito
2261,2023-04-23,,Móveis de Escritório,5.0,979.46,Pix
2262,,Teclado,Móveis de Escritório,6.0,271.15,Crédito
2263,2023-11-09,Cadeira Gamer,Móveis de Escritório,7.0,1343.21,Dinheiro
2264,2023-03-11,Notebook,Periféricos,5.0,3692.18,Boleto
2265,2023-02-26,Monitor,Móveis de Escritório,2.0,4590.91,Dinheiro
2266,2023-03-12,Mouse,Móveis de Escritório,9.0,722.21,Boleto
2267,2023-07-10,Monitor,Periféricos,3.0,2003.85,Boleto
2268,2023-03-26,Monitor,Acessórios,7.0,2358.74,Boleto
2269,2023-08-27,Notebook,,,300.31,Crédito
2270,2023-01-28,Monitor,Acessórios,3.0,4112.94,Débito
2271,2023-11-04,Cadeira Gamer,Informática,6.0,4852.16,Pix
2272,2023-05-26,Monitor,Acessórios,7.0,3491.86,Débito
2273,2023-09-12,Monitor,Informática,3.0,1753.45,Dinheiro
2274,2023-09-28,Fone de Ouvido,Informática,4.0,3463.56,Débito
2275,2023-05-18,Fone de Ouvido,Informática,,192.72,Pix
2276,2023-11-05,Impressora,Informática,2.0,642.96,Crédito
2277,2023-11-25,Impressora,Informática,7.0,,Boleto
2278,2023-05-15,Monitor,,8.0,3677.13,Débito
2279,2023-09-09,Impressora,Móveis de Escritório,4.0,1807.33,Pix
2280,2023-03-13,,Informática,1.0,4539.38,Crédito
2281,2023-08-26,Teclado,Periféricos,4.0,3768.76,Débito
2282,2023-08-29,Fone de Ouvido,Acessórios,9.0,1274.79,Crédito
2283,2023-10-26,Impressora,Acessórios,6.0,1573.41,Pix
2284,2023-03-11,Teclado,Acessórios,4.0,4238.45,Débito
2285,2023-02-18,Cadeira Gamer,Informática,1.0,2795.32,Débito
2286,2023-10-01,Impressora,Informática,2.0,3016.19,Boleto
2287,2023-07-07,Teclado,Informática,7.0,3185.22,Boleto
2288,2023-04-13,Smartphone,Acessórios,7.0,1387.12,Crédito
2289,2023-07-19,Cadeira Gamer,Móveis de Escritório,1.0,3832.99,Crédito
2290,2023-03-11,Cadeira Gamer,Periféricos,5.0,1054.04,Débito
2291,2023-06-20,Notebook,Informática,2.0,4541.29,Débito
2292,2023-10-23,Impressora,Informática,5.0,3051.92,Débito
2293,2023-08-09,Fone de Ouvido,Acessórios,9.0,4808.34,Débito
2294,2023-05-05,Cadeira Gamer,Móveis de Escritório,2.0,566.76,Dinheiro
2295,2023-06-23,Mouse,Informática,4.0,,Boleto
2296,2023-09-03,Fone de Ouvido,Periféricos,1.0,4938.97,Débito
2297,2023-06-16,Impressora,Periféricos,,3484.78,Dinheiro
2298,2023-05-19,Impressora,Informática,,,Boleto
2299,2023-03-30,Mouse,Periféricos,1.0,768.89,Dinheiro
2300,2023-05-11,Impressora,Informática,1.0,501.4,Crédito
2301,2023-12-07,Monitor,Periféricos,2.0,1733.41,Débito
2302,2023-04-30,Notebook,Móveis de Escritório,4.0,1647.88,Crédito
2303,2023-07-27,Mouse,Informática,3.0,2117.64,Boleto
2304,,Cadeira Gamer,Informática,8.0,2836.67,Débito
2305,2023-11-24,Teclado,Móveis de Escritório,5.0,4418.49,Boleto
2306,2023-08-05,Mouse,Móveis de Escritório,6.0,769.74,Dinheiro
2307,2023-11-03,Notebook,Móveis de Escritório,6.0,1587.02,Crédito
2308,2023-05-26,Mouse,Móveis de Escritório,2.0,884.79,Pix
2309,2023-08-05,Impressora,,,4007.52,Boleto
2310,2023-12-14,Monitor,Informática,1.0,3609.88,Dinheiro
2311,,Smartphone,Informática,2.0,4761.51,Crédito
2312,2023-12-10,Monitor,Periféricos,6.0,1649.15,Dinheiro
2313,2023-01-31,Impressora,,3.0,4149.18,Dinheiro
2314,2023-01-11,,Periféricos,4.0,1382.49,Pix
2315,2023-01-11,Cadeira Gamer,Informática,3.0,3573.31,Crédito
2316,2023-09-02,Smartphone,Informática,9.0,259.19,Boleto
2317,,Teclado,,8.0,3195.96,Débito
2318,2023-08-17,Teclado,Periféricos,5.0,1211.65,Débito
2319,2023-03-08,Smartphone,Periféricos,4.0,887.1,Boleto
2320,2023-05-02,Mouse,Informática,7.0,2723.15,Dinheiro
2321,2023-04-08,Impressora,Periféricos,6.0,4587.31,Pix
2322,2023-10-19,Smartphone,Acessórios,3.0,3569.51,Dinheiro
2323,2023-07-27,Cadeira Gamer,Periféricos,9.0,4309.23,Dinheiro
2324,2023-03-22,Teclado,Periféricos,9.0,1462.09,Boleto
2325,2023-06-30,Mouse,Periféricos,3.0,2667.64,Boleto
2326,2023-09-07,Impressora,Acessórios,3.0,,Crédito
2327,2023-06-05,Teclado,Periféricos,8.0,1705.3,Crédito
2328,2023-12-12,Smartphone,Periféricos,6.0,715.0,Boleto
2329,2023-10-21,Monitor,Periféricos,1.0,1483.66,Débito
2330,2023-07-19,Fone de Ouvido,Informática,9.0,1577.66,Débito
2331,2023-08-07,Teclado,Periféricos,4.0,3355.89,Débito
2332,2023-01-11,Impressora,Informática,5.0,2915.36,Boleto
2333,2023-10-23,Impressora,,3.0,4431.46,Dinheiro
2334,2023-07-10,Mouse,Informática,4.0,1033.66,Pix
2335,2023-12-15,Smartphone,Periféricos,1.0,4778.06,Pix
2336,2023-06-10,Notebook,Informática,1.0,2464.38,Dinheiro
2337,2023-09-09,Monitor,Acessórios,2.0,249.24,Boleto
2338,2023-02-03,Smartphone,Periféricos,3.0,573.25,Pix
2339,2023-03-17,Monitor,Informática,5.0,1430.01,Pix
2340,2023-04-13,Smartphone,Informática,6.0,1531.25,Dinheiro
2341,2023-08-27,Notebook,Periféricos,4.0,2352.44,Débito
2342,2023-02-17,Impressora,Móveis de Escritório,3.0,3131.72,Dinheiro
2343,2023-07-27,Notebook,Móveis de Escritório,9.0,399.66,Pix
2344,2023-09-02,Notebook,Informática,,4399.34,Débito
2345,2023-01-09,Monitor,Móveis de Escritório,1.0,904.86,Boleto
2346,2023-01-17,Impressora,Periféricos,8.0,467.64,Boleto
2347,2023-05-01,Fone de Ouvido,Móveis de Escritório,3.0,4144.18,Pix
2348,2023-08-19,Mouse,Informática,1.0,,Crédito
2349,2023-11-25,Mouse,Móveis de Escritório,8.0,2724.39,Boleto
2350,2023-08-16,Cadeira Gamer,Móveis de Escritório,6.0,4456.05,Débito
2351,2023-12-15,Mouse,Móveis de Escritório,6.0,1178.41,Boleto
2352,2023-11-30,Impressora,Móveis de Escritório,7.0,2406.1,Dinheiro
2353,2023-11-18,Impressora,Informática,6.0,,Débito
2354,2023-11-14,Teclado,Informática,4.0,4259.63,Débito
2355,2023-09-14,Smartphone,Informática,2.0,2627.78,Boleto
2356,2023-09-06,Cadeira Gamer,Acessórios,8.0,3181.26,Boleto
2357,2023-01-30,Smartphone,Periféricos,9.0,4412.33,Débito
2358,2023-01-17,Monitor,Móveis de Escritório,7.0,,Pix
2359,2023-11-28,Teclado,Informática,8.0,3247.75,Dinheiro
2360,2023-12-29,,Acessórios,,2156.14,Débito
2361,2023-02-18,Cadeira Gamer,Periféricos,5.0,2457.54,
2362,2023-10-17,Mouse,Móveis de Escritório,1.0,1693.55,Boleto
2363,2023-02-22,Smartphone,Móveis de Escritório,7.0,2406.09,Boleto
2364,2023-08-22,Impressora,Acessórios,6.0,4648.5,Boleto
2365,2023-03-26,Notebook,Periféricos,6.0,3513.72,Crédito
2366,2023-02-18,Impressora,Informática,5.0,4372.37,Boleto
2367,2023-12-08,Fone de Ouvido,Periféricos,6.0,4588.3,Dinheiro
2368,2023-12-05,Fone de Ouvido,Móveis de Escritório,8.0,,Débito
2369,2023-08-15,Impressora,Móveis de Escritório,6.0,4748.63,
2370,2023-04-09,,Informática,7.0,3900.04,Dinheiro
2371,2023-10-28,Mouse,Periféricos,4.0,3130.91,Crédito
2372,2023-05-23,Mouse,Acessórios,4.0,1299.44,Pix
2373,2023-09-29,Monitor,Informática,6.0,889.88,Crédito
2374,,Smartphone,Informática,5.0,2462.98,Débito
2375,2023-05-16,Mouse,Móveis de Escritório,8.0,4098.03,Crédito
2376,2023-03-28,Mouse,Periféricos,5.0,3088.97,
2377,2023-06-08,Smartphone,Acessórios,,4807.68,Débito
2378,2023-03-23,Monitor,Informática,9.0,3642.26,Dinheiro
2379,2023-04-29,Fone de Ouvido,Informática,9.0,784.22,Pix
2380,2023-06-01,Smartphone,Móveis de Escritório,5.0,4761.58,Pix
2381,2023-04-20,Fone de Ouvido,Móveis de Escritório,2.0,4381.22,Dinheiro
2382,2023-03-30,Impressora,Móveis de Escritório,5.0,1381.61,Boleto
2383,2023-03-11,Notebook,Acessórios,4.0,4931.06,Débito
2384,2023-03-27,Cadeira Gamer,Acessórios,3.0,1920.59,Crédito
2385,2023-05-20,Monitor,Informática,4.0,94.34,Boleto
2386,2023-02-26,Notebook,Periféricos,,4716.2,Pix
2387,2023-10-22,Smartphone,Informática,2.0,2441.4,Crédito
2388,2023-03-11,Smartphone,Periféricos,4.0,3551.16,Pix
2389,2023-11-28,Monitor,Periféricos,3.0,1511.09,Débito
2390,2023-10-02,Mouse,Periféricos,3.0,2740.04,Dinheiro
2391,2023-08-18,Teclado,Acessórios,4.0,3565.27,Débito
2392,2023-04-13,Monitor,Informática,2.0,4864.5,Débito
2393,2023-03-05,Mouse,Móveis de Escritório,3.0,361.32,Boleto
2394,2023-03-15,Smartphone,Informática,3.0,2567.2,Dinheiro
2395,2023-03-17,Fone de Ouvido,Acessórios,3.0,3996.12,Pix
2396,2023-09-25,Impressora,Informática,1.0,,
2397,2023-07-11,Cadeira Gamer,Informática,5.0,3917.71,Crédito
2398,2023-03-12,Smartphone,Informática,5.0,93.18,Crédito
2399,2023-04-03,Fone de Ouvido,Informática,9.0,2413.86,Crédito
2400,2023-09-12,Impressora,Periféricos,8.0,4161.83,Débito
2401,2023-04-20,Mouse,Periféricos,5.0,2335.31,Crédito
2402,2023-12-29,Monitor,Informática,4.0,3431.53,Crédito
